Address,Description,Write,MaxDisplay,Multiplier,Unit,Low,High,Value,Comment
945,FA39 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
946,FA40 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
947,FA41 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
948,FA42 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
949,FA43 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
950,FA44 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
951,FA45 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
952,FA46 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
953,FA47 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
954,FA48 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
955,FA49 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
956,FA50 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
957,FA51 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
958,FA52 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
959,FA53 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
960,FA54 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
961,FA55 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
962,FA56 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
963,FA57 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
964,FA58 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
965,FA59 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
966,FA60 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
967,FA61 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
968,FA62 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
969,FA63 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
970,FA64 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
971,FA65 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
972,FA66 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
973,FA67 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
974,FA68 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
975,FA69 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
976,FA70 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
977,FA71 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
978,FA72 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
979,FA73 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
980,FA74 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
981,FA75 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
982,FA76 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
983,FA77 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
984,FA78 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
985,FA79 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
986,FA80 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
987,FA81 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
988,FA82 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
989,FA83 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
990,FA84 Warning Status,FALSE,0x19FF,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit11: Thermal trip   & bit10: - & bit9: - & bit8: Blanking & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
991,DA1 Warning Status,FALSE,0x1100,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit9 - bit11: - & bit8: Blanking & bit0 – bit7: -
992,DA2 Warning Status,FALSE,0x1100,none,n/a,none,none,0,0: OK &  1: Error & bit13 - bit15: - & bit12: Temperature & bit9 - bit11: - & bit8: Blanking & bit0 – bit7: -
993,Main Alarm Status1,FALSE,0x0FFF,none,n/a,none,none,0,0: OK &  1: Error   & bit12 - bit15: - & bit11: PS Alarm & bit10: AC Detector & bit9: DA Thermo. & bit8: Combiner Thermo. & bit7: HE2 Thermo. & bit6: HE1 Thermo. & bit5: HE2 Water Leak & bit4: Rack2 Water Leak & bit3: HE1 Water Leak & bit2: Rack1 Water Leak & bit1: Emergency & bit0: Ext. Interlock
994,Main Alarm Status2,FALSE,0x800F,none,n/a,none,none,0,0: OK &  1: Error   & bit15: Stop FA more than3 & bit8 - bit14: - & bit7: - & bit6: - & bit5: - & bit4: - & bit3: Reflect power & bit2: Forward power & bit1: Blanking (Width) & bit0: Blanking (Duty)
995,Main Alarm Status3,FALSE,0x00FF,none,n/a,none,none,0,0: OK &  1: Error & bit8 - bit15: - & bit7: Outlet3 water temp. & bit6: Outlet3 water flow & bit5: Outlet2 water temp. & bit4: Outlet2 water flow & bit3: Outlet1 water temp. & bit2: Outlet1 water flow & bit1: Inlet water temp. & bit0: Inlet water flow
996,Main Alarm Status4,FALSE,0x03FF,none,n/a,none,none,0,0: OK &  1: Error & bit10 - bit15: - & bit9: Outlet4 water temp. & bit8: Outlet4 water flow & bit7: Outlet3 water temp. & bit6: Outlet3 water flow & bit5: Outlet2 water temp. & bit4: Outlet2 water flow & bit3: Outlet1 water temp. & bit2: Outlet1 water flow & bit1: Inlet water temp. & bit0: Inlet water flow
997,DA1 Alarm Status,FALSE,0x08FF,none,n/a,none,none,0,0: OK &  1: Error & bit12 - bit15: - & bit11: Thermal trip  & bit8 - bit10: - & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
998,DA2 Alarm Status,FALSE,0x08FF,none,n/a,none,none,0,0: OK &  1: Error & bit12 - bit15: - & bit11: Thermal trip  & bit8 - bit10: - & bit7: Drain Voltage4 & bit6: Drain Voltage3 & bit5: Drain Voltage2 & bit4: Drain Voltage1 & bit3: Drain Current4 & bit2: Drain Current3 & bit1: Drain Current2 & bit0: Drain Current1
999,Sub CPU Error Status1,FALSE,0xFFFF,none,n/a,none,none,0,0: OK &  1: Error & bit15: FA16 Sub CPU & bit14: FA15 Sub CPU & bit13: FA14 Sub CPU & bit12: FA13 Sub CPU & bit11: FA12 Sub CPU & bit10: FA11 Sub CPU & bit9: FA10 Sub CPU & bit8: FA9 Sub CPU & bit7: FA8 Sub CPU & bit6: FA7 Sub CPU & bit5: FA6 Sub CPU & bit4: FA5 Sub CPU & bit3: FA4 Sub CPU & bit2: FA3 Sub CPU & bit1: FA2 Sub CPU & bit0: FA1 Sub CPU
1000,Sub CPU Error Status2,FALSE,0xFFFF,none,n/a,none,none,0,0: OK &  1: Error & bit15: FA32 Sub CPU & bit14: FA31 Sub CPU & bit13: FA30 Sub CPU & bit12: FA29 Sub CPU & bit11: FA28 Sub CPU & bit10: FA27 Sub CPU & bit9: FA26 Sub CPU & bit8: FA25 Sub CPU & bit7: FA24 Sub CPU & bit6: FA23 Sub CPU & bit5: FA22 Sub CPU & bit4: FA21 Sub CPU & bit3: FA20 Sub CPU & bit2: FA19 Sub CPU & bit1: FA18 Sub CPU & bit0: FA17 Sub CPU
1001,Sub CPU Error Status3,FALSE,0xFFFF,none,n/a,none,none,0,0: OK &  1: Error & bit15: FA48 Sub CPU & bit14: FA47 Sub CPU & bit13: FA46 Sub CPU & bit12: FA45 Sub CPU & bit11: FA44 Sub CPU & bit10: FA43 Sub CPU & bit9: FA42 Sub CPU & bit8: FA41 Sub CPU & bit7: FA40 Sub CPU & bit6: FA39 Sub CPU & bit5: FA38 Sub CPU & bit4: FA37 Sub CPU & bit3: FA36 Sub CPU & bit2: FA35 Sub CPU & bit1: FA34 Sub CPU & bit0: FA33 Sub CPU
1002,Sub CPU Error Status4,FALSE,0xFFFF,none,n/a,none,none,0,0: OK &  1: Error & bit15: FA64 Sub CPU & bit14: FA63 Sub CPU & bit13: FA62 Sub CPU & bit12: FA61 Sub CPU & bit11: FA60 Sub CPU & bit10: FA59 Sub CPU & bit9: FA58 Sub CPU & bit8: FA57 Sub CPU & bit7: FA56 Sub CPU & bit6: FA55 Sub CPU & bit5: FA54 Sub CPU & bit4: FA53 Sub CPU & bit3: FA52 Sub CPU & bit2: FA51 Sub CPU & bit1: FA50 Sub CPU & bit0: FA49 Sub CPU
1003,Sub CPU Error Status5,FALSE,0xFFFF,none,n/a,none,none,0,0: OK &  1: Error & bit15: FA80 Sub CPU & bit14: FA79 Sub CPU & bit13: FA78 Sub CPU & bit12: FA77 Sub CPU & bit11: FA76 Sub CPU & bit10: FA75 Sub CPU & bit9: FA74 Sub CPU & bit8: FA73 Sub CPU & bit7: FA72 Sub CPU & bit6: FA71 Sub CPU & bit5: FA70 Sub CPU & bit4: FA69 Sub CPU & bit3: FA68 Sub CPU & bit2: FA67 Sub CPU & bit1: FA66 Sub CPU & bit0: FA65 Sub CPU
1004,Sub CPU Error Status6,FALSE,0x003F,none,n/a,none,none,0,0: OK &  1: Error & bit6 - bit15: - & bit5: DA2 Sub CPU & bit4: DA1 Sub CPU & bit3: FA84 Sub CPU & bit2: FA83 Sub CPU & bit1: FA82 Sub CPU & bit0: FA81 Sub CPU
